task_id,mode,classification,stop_reason,discovery_nanos,successful_search_rerun_nanos
sf.lean.VFA.08-QueueCaseStudy.theorem.CaseStudies.SF.VFA.QueueCaseStudy.ListsTable.ex3.prove,committed,closed,other_or_unreported,6021368,5959687
sf.lean.VFA.08-QueueCaseStudy.theorem.CaseStudies.SF.VFA.QueueCaseStudy.ListsTable.ex3.prove,search,closed,other_or_unreported,4895888,5591891
sf.lean.VFA.08-QueueCaseStudy.theorem.CaseStudies.SF.VFA.QueueCaseStudy.ListsTable.get_empty_default.prove,committed,closed,other_or_unreported,5290013,4885792
sf.lean.VFA.08-QueueCaseStudy.theorem.CaseStudies.SF.VFA.QueueCaseStudy.ListsTable.get_empty_default.prove,search,closed,other_or_unreported,4776872,5246650
sf.lean.VFA.08-QueueCaseStudy.theorem.CaseStudies.SF.VFA.QueueCaseStudy.ListsTable.get_set_other.prove,committed,closed,other_or_unreported,194915887,193557515
sf.lean.VFA.08-QueueCaseStudy.theorem.CaseStudies.SF.VFA.QueueCaseStudy.ListsTable.get_set_other.prove,search,closed,other_or_unreported,172202265,190192523
sf.lean.VFA.08-QueueCaseStudy.theorem.CaseStudies.SF.VFA.QueueCaseStudy.ListsTable.get_set_same.prove,committed,closed,other_or_unreported,47559110,47629675
sf.lean.VFA.08-QueueCaseStudy.theorem.CaseStudies.SF.VFA.QueueCaseStudy.ListsTable.get_set_same.prove,search,closed,other_or_unreported,44979049,48884465
sf.lean.VFA.08-QueueCaseStudy.theorem.CaseStudies.SF.VFA.QueueCaseStudy.ListsTable.set_ok.prove,committed,closed,other_or_unreported,40901427,40066032
sf.lean.VFA.08-QueueCaseStudy.theorem.CaseStudies.SF.VFA.QueueCaseStudy.ListsTable.set_ok.prove,search,closed,other_or_unreported,40734907,40787754
sf.lean.VFA.08-QueueCaseStudy.theorem.CaseStudies.SF.VFA.QueueCaseStudy.NoDupFst_set'.prove,committed,completed_discovery_failure,ambient_resource_limit,22281321519,
sf.lean.VFA.08-QueueCaseStudy.theorem.CaseStudies.SF.VFA.QueueCaseStudy.NoDupFst_set'.prove,search,completed_discovery_failure,ambient_resource_limit,24420828091,
sf.lean.VFA.08-QueueCaseStudy.theorem.CaseStudies.SF.VFA.QueueCaseStudy.bq_deq_empty.prove,committed,closed,other_or_unreported,7238792,6763016
sf.lean.VFA.08-QueueCaseStudy.theorem.CaseStudies.SF.VFA.QueueCaseStudy.bq_deq_empty.prove,search,closed,other_or_unreported,6062399,6772786
sf.lean.VFA.08-QueueCaseStudy.theorem.CaseStudies.SF.VFA.QueueCaseStudy.bq_deq_to_list.prove,committed,closed,other_or_unreported,655125364,663188399
sf.lean.VFA.08-QueueCaseStudy.theorem.CaseStudies.SF.VFA.QueueCaseStudy.bq_deq_to_list.prove,search,closed,other_or_unreported,1186351283,1164921082
sf.lean.VFA.08-QueueCaseStudy.theorem.CaseStudies.SF.VFA.QueueCaseStudy.bq_deq_wf.prove,committed,closed,other_or_unreported,352006570,351816984
sf.lean.VFA.08-QueueCaseStudy.theorem.CaseStudies.SF.VFA.QueueCaseStudy.bq_deq_wf.prove,search,closed,other_or_unreported,828546567,824489833
sf.lean.VFA.08-QueueCaseStudy.theorem.CaseStudies.SF.VFA.QueueCaseStudy.bq_empty_to_list.prove,committed,closed,other_or_unreported,5314035,5370422
sf.lean.VFA.08-QueueCaseStudy.theorem.CaseStudies.SF.VFA.QueueCaseStudy.bq_empty_to_list.prove,search,closed,other_or_unreported,5085666,4665482
sf.lean.VFA.08-QueueCaseStudy.theorem.CaseStudies.SF.VFA.QueueCaseStudy.bq_empty_wf.prove,committed,closed,other_or_unreported,5433523,5575632
sf.lean.VFA.08-QueueCaseStudy.theorem.CaseStudies.SF.VFA.QueueCaseStudy.bq_empty_wf.prove,search,closed,other_or_unreported,5224852,5326444
sf.lean.VFA.08-QueueCaseStudy.theorem.CaseStudies.SF.VFA.QueueCaseStudy.bq_enq_to_list.prove,committed,closed,other_or_unreported,401274326,400105158
sf.lean.VFA.08-QueueCaseStudy.theorem.CaseStudies.SF.VFA.QueueCaseStudy.bq_enq_to_list.prove,search,closed,other_or_unreported,881264999,876237354
sf.lean.VFA.08-QueueCaseStudy.theorem.CaseStudies.SF.VFA.QueueCaseStudy.bq_enq_wf.prove,committed,closed,other_or_unreported,316702915,317712147
sf.lean.VFA.08-QueueCaseStudy.theorem.CaseStudies.SF.VFA.QueueCaseStudy.bq_enq_wf.prove,search,closed,other_or_unreported,763777431,736962568
sf.lean.VFA.08-QueueCaseStudy.theorem.CaseStudies.SF.VFA.QueueCaseStudy.bq_is_empty_empty.prove,committed,closed,other_or_unreported,4916557,4639450
sf.lean.VFA.08-QueueCaseStudy.theorem.CaseStudies.SF.VFA.QueueCaseStudy.bq_is_empty_empty.prove,search,closed,other_or_unreported,4550172,4746771
sf.lean.VFA.08-QueueCaseStudy.theorem.CaseStudies.SF.VFA.QueueCaseStudy.bq_is_empty_iff_to_list.prove,committed,closed,other_or_unreported,398501683,396938398
sf.lean.VFA.08-QueueCaseStudy.theorem.CaseStudies.SF.VFA.QueueCaseStudy.bq_is_empty_iff_to_list.prove,search,closed,other_or_unreported,915738559,912981075
sf.lean.VFA.08-QueueCaseStudy.theorem.CaseStudies.SF.VFA.QueueCaseStudy.bq_is_empty_nonempty.prove,committed,closed,other_or_unreported,649413920,645871583
sf.lean.VFA.08-QueueCaseStudy.theorem.CaseStudies.SF.VFA.QueueCaseStudy.bq_is_empty_nonempty.prove,search,closed,other_or_unreported,12431305892,12482806158
sf.lean.VFA.08-QueueCaseStudy.theorem.CaseStudies.SF.VFA.QueueCaseStudy.bq_normalize_to_list.prove,committed,closed,other_or_unreported,210937433,207647541
sf.lean.VFA.08-QueueCaseStudy.theorem.CaseStudies.SF.VFA.QueueCaseStudy.bq_normalize_to_list.prove,search,closed,other_or_unreported,472834418,463043875
sf.lean.VFA.08-QueueCaseStudy.theorem.CaseStudies.SF.VFA.QueueCaseStudy.bq_normalize_wf.prove,committed,closed,other_or_unreported,176885393,174361957
sf.lean.VFA.08-QueueCaseStudy.theorem.CaseStudies.SF.VFA.QueueCaseStudy.bq_normalize_wf.prove,search,closed,other_or_unreported,366023979,363634343
sf.lean.VFA.08-QueueCaseStudy.theorem.CaseStudies.SF.VFA.QueueCaseStudy.bq_peek_empty.prove,committed,closed,other_or_unreported,4985095,4751819
sf.lean.VFA.08-QueueCaseStudy.theorem.CaseStudies.SF.VFA.QueueCaseStudy.bq_peek_empty.prove,search,closed,other_or_unreported,4680385,4617890
sf.lean.VFA.08-QueueCaseStudy.theorem.CaseStudies.SF.VFA.QueueCaseStudy.bq_peek_enq.prove,committed,closed,other_or_unreported,679452811,679828330
sf.lean.VFA.08-QueueCaseStudy.theorem.CaseStudies.SF.VFA.QueueCaseStudy.bq_peek_enq.prove,search,closed,other_or_unreported,1605699388,1587335273
sf.lean.VFA.08-QueueCaseStudy.theorem.CaseStudies.SF.VFA.QueueCaseStudy.bq_peek_to_list.prove,committed,closed,other_or_unreported,430633371,425369464
sf.lean.VFA.08-QueueCaseStudy.theorem.CaseStudies.SF.VFA.QueueCaseStudy.bq_peek_to_list.prove,search,closed,other_or_unreported,922423852,914062613
sf.lean.VFA.08-QueueCaseStudy.theorem.CaseStudies.SF.VFA.QueueCaseStudy.cons_relate.prove,committed,closed,other_or_unreported,4658938161,5037841217
sf.lean.VFA.08-QueueCaseStudy.theorem.CaseStudies.SF.VFA.QueueCaseStudy.cons_relate.prove,search,completed_discovery_failure,ambient_resource_limit,26375465743,
sf.lean.VFA.08-QueueCaseStudy.theorem.CaseStudies.SF.VFA.QueueCaseStudy.create_relate.prove,committed,closed,other_or_unreported,1271494620,1206519267
sf.lean.VFA.08-QueueCaseStudy.theorem.CaseStudies.SF.VFA.QueueCaseStudy.create_relate.prove,search,closed,other_or_unreported,10927233007,11052919157
sf.lean.VFA.08-QueueCaseStudy.theorem.CaseStudies.SF.VFA.QueueCaseStudy.deq_empty.prove,committed,closed,other_or_unreported,3778396,3774837
sf.lean.VFA.08-QueueCaseStudy.theorem.CaseStudies.SF.VFA.QueueCaseStudy.deq_empty.prove,search,closed,other_or_unreported,3300088,2909071
sf.lean.VFA.08-QueueCaseStudy.theorem.CaseStudies.SF.VFA.QueueCaseStudy.deq_nonempty.prove,committed,closed,other_or_unreported,157399092,158180714
sf.lean.VFA.08-QueueCaseStudy.theorem.CaseStudies.SF.VFA.QueueCaseStudy.deq_nonempty.prove,search,closed,other_or_unreported,337200145,328964037
sf.lean.VFA.08-QueueCaseStudy.theorem.CaseStudies.SF.VFA.QueueCaseStudy.deq_relate.prove,committed,closed,other_or_unreported,6822509,6507298
sf.lean.VFA.08-QueueCaseStudy.theorem.CaseStudies.SF.VFA.QueueCaseStudy.deq_relate.prove,search,closed,other_or_unreported,6103562,5917754
sf.lean.VFA.08-QueueCaseStudy.theorem.CaseStudies.SF.VFA.QueueCaseStudy.enq_relate.prove,committed,closed,other_or_unreported,5901279,5880453
sf.lean.VFA.08-QueueCaseStudy.theorem.CaseStudies.SF.VFA.QueueCaseStudy.enq_relate.prove,search,closed,other_or_unreported,5344668,7931976
sf.lean.VFA.08-QueueCaseStudy.theorem.CaseStudies.SF.VFA.QueueCaseStudy.exposed_trees_ex.prove,committed,closed,other_or_unreported,4701086,4287199
sf.lean.VFA.08-QueueCaseStudy.theorem.CaseStudies.SF.VFA.QueueCaseStudy.exposed_trees_ex.prove,search,closed,other_or_unreported,5623312,4094464
sf.lean.VFA.08-QueueCaseStudy.theorem.CaseStudies.SF.VFA.QueueCaseStudy.fibish_correct.prove,committed,completed_discovery_failure,ambient_resource_limit,24786794719,
sf.lean.VFA.08-QueueCaseStudy.theorem.CaseStudies.SF.VFA.QueueCaseStudy.fibish_correct.prove,search,completed_discovery_failure,ambient_resource_limit,26262697293,
sf.lean.VFA.08-QueueCaseStudy.theorem.CaseStudies.SF.VFA.QueueCaseStudy.in_fst.prove,committed,completed_discovery_failure,ambient_resource_limit,27239545469,
sf.lean.VFA.08-QueueCaseStudy.theorem.CaseStudies.SF.VFA.QueueCaseStudy.in_fst.prove,search,closed,other_or_unreported,14793981160,13619799926
sf.lean.VFA.08-QueueCaseStudy.theorem.CaseStudies.SF.VFA.QueueCaseStudy.is_empty_empty.prove,committed,closed,other_or_unreported,2861582,3948010
sf.lean.VFA.08-QueueCaseStudy.theorem.CaseStudies.SF.VFA.QueueCaseStudy.is_empty_empty.prove,search,closed,other_or_unreported,2751529,2979273
sf.lean.VFA.08-QueueCaseStudy.theorem.CaseStudies.SF.VFA.QueueCaseStudy.is_empty_nonempty.prove,committed,closed,other_or_unreported,710002343,710497800
sf.lean.VFA.08-QueueCaseStudy.theorem.CaseStudies.SF.VFA.QueueCaseStudy.is_empty_nonempty.prove,search,closed,other_or_unreported,755504795,916264201
sf.lean.VFA.08-QueueCaseStudy.theorem.CaseStudies.SF.VFA.QueueCaseStudy.nth_firstn.prove,committed,closed,other_or_unreported,42819384,44565384
sf.lean.VFA.08-QueueCaseStudy.theorem.CaseStudies.SF.VFA.QueueCaseStudy.nth_firstn.prove,search,closed,other_or_unreported,39439829,35502798
sf.lean.VFA.08-QueueCaseStudy.theorem.CaseStudies.SF.VFA.QueueCaseStudy.nth_relate.prove,committed,closed,other_or_unreported,17729312398,18694302766
sf.lean.VFA.08-QueueCaseStudy.theorem.CaseStudies.SF.VFA.QueueCaseStudy.nth_relate.prove,search,completed_discovery_failure,ambient_resource_limit,27768725742,
sf.lean.VFA.08-QueueCaseStudy.theorem.CaseStudies.SF.VFA.QueueCaseStudy.oops.prove,committed,closed,other_or_unreported,8392208,8177531
sf.lean.VFA.08-QueueCaseStudy.theorem.CaseStudies.SF.VFA.QueueCaseStudy.oops.prove,search,closed,other_or_unreported,7933669,8079119
sf.lean.VFA.08-QueueCaseStudy.theorem.CaseStudies.SF.VFA.QueueCaseStudy.peek_empty.prove,committed,closed,other_or_unreported,3576993,3578184
sf.lean.VFA.08-QueueCaseStudy.theorem.CaseStudies.SF.VFA.QueueCaseStudy.peek_empty.prove,search,closed,other_or_unreported,3148915,3083364
sf.lean.VFA.08-QueueCaseStudy.theorem.CaseStudies.SF.VFA.QueueCaseStudy.peek_nonempty.prove,committed,closed,other_or_unreported,87057644,87590426
sf.lean.VFA.08-QueueCaseStudy.theorem.CaseStudies.SF.VFA.QueueCaseStudy.peek_nonempty.prove,search,closed,other_or_unreported,169498822,169314973
sf.lean.VFA.08-QueueCaseStudy.theorem.CaseStudies.SF.VFA.QueueCaseStudy.peek_relate.prove,committed,closed,other_or_unreported,721035389,749869914
sf.lean.VFA.08-QueueCaseStudy.theorem.CaseStudies.SF.VFA.QueueCaseStudy.peek_relate.prove,search,closed,other_or_unreported,1785453088,2031709188
sf.lean.VFA.08-QueueCaseStudy.theorem.CaseStudies.SF.VFA.QueueCaseStudy.plus_two.prove,committed,closed,other_or_unreported,4964181,5011539
sf.lean.VFA.08-QueueCaseStudy.theorem.CaseStudies.SF.VFA.QueueCaseStudy.plus_two.prove,search,closed,other_or_unreported,4841965,5154948
sf.lean.VFA.08-QueueCaseStudy.theorem.CaseStudies.SF.VFA.QueueCaseStudy.queue_empty_relate.prove,committed,closed,other_or_unreported,5542684,5711209
sf.lean.VFA.08-QueueCaseStudy.theorem.CaseStudies.SF.VFA.QueueCaseStudy.queue_empty_relate.prove,search,closed,other_or_unreported,5765066,7616425
sf.lean.VFA.08-QueueCaseStudy.theorem.CaseStudies.SF.VFA.QueueCaseStudy.repeat_step_relate.prove,committed,completed_discovery_failure,ambient_resource_limit,24367361754,
sf.lean.VFA.08-QueueCaseStudy.theorem.CaseStudies.SF.VFA.QueueCaseStudy.repeat_step_relate.prove,search,closed,other_or_unreported,16336326988,15920604311
sf.lean.VFA.08-QueueCaseStudy.theorem.CaseStudies.SF.VFA.QueueCaseStudy.set'_mem.prove,committed,completed_discovery_failure,ambient_resource_limit,23303616505,
sf.lean.VFA.08-QueueCaseStudy.theorem.CaseStudies.SF.VFA.QueueCaseStudy.set'_mem.prove,search,closed,other_or_unreported,3893107244,3822745712
sf.lean.VFA.08-QueueCaseStudy.theorem.CaseStudies.SF.VFA.QueueCaseStudy.step_relate.prove,committed,closed,other_or_unreported,7459545980,8034740219
sf.lean.VFA.08-QueueCaseStudy.theorem.CaseStudies.SF.VFA.QueueCaseStudy.step_relate.prove,search,completed_discovery_failure,ambient_resource_limit,26812296154,
sf.lean.VFA.08-QueueCaseStudy.theorem.CaseStudies.SF.VFA.QueueCaseStudy.vector_app_correct.prove,committed,closed,other_or_unreported,5490237,5735402
sf.lean.VFA.08-QueueCaseStudy.theorem.CaseStudies.SF.VFA.QueueCaseStudy.vector_app_correct.prove,search,closed,other_or_unreported,5234642,5667452
sf.lean.VFA.08-QueueCaseStudy.theorem.CaseStudies.SF.VFA.QueueCaseStudy.vector_cons_correct.prove,committed,closed,other_or_unreported,5631286,5694286
sf.lean.VFA.08-QueueCaseStudy.theorem.CaseStudies.SF.VFA.QueueCaseStudy.vector_cons_correct.prove,search,closed,other_or_unreported,5369091,5497926
sf.lean.VFA.09-ExtractCaseStudy.theorem.CaseStudies.SF.VFA.ExtractCaseStudy.Z_eqb_reflect.prove,committed,closed,other_or_unreported,10073261,9134789
sf.lean.VFA.09-ExtractCaseStudy.theorem.CaseStudies.SF.VFA.ExtractCaseStudy.Z_eqb_reflect.prove,search,closed,other_or_unreported,8926757,9256805
sf.lean.VFA.09-ExtractCaseStudy.theorem.CaseStudies.SF.VFA.ExtractCaseStudy.Z_geb_reflect.prove,committed,closed,other_or_unreported,1238869879,1234419818
sf.lean.VFA.09-ExtractCaseStudy.theorem.CaseStudies.SF.VFA.ExtractCaseStudy.Z_geb_reflect.prove,search,closed,other_or_unreported,1242668853,1240091589
sf.lean.VFA.09-ExtractCaseStudy.theorem.CaseStudies.SF.VFA.ExtractCaseStudy.Z_gtb_reflect.prove,committed,closed,other_or_unreported,1055953501,1042529254
sf.lean.VFA.09-ExtractCaseStudy.theorem.CaseStudies.SF.VFA.ExtractCaseStudy.Z_gtb_reflect.prove,search,closed,other_or_unreported,1062501817,1046735062
sf.lean.VFA.09-ExtractCaseStudy.theorem.CaseStudies.SF.VFA.ExtractCaseStudy.Z_leb_reflect.prove,committed,closed,other_or_unreported,943132762,938622756
sf.lean.VFA.09-ExtractCaseStudy.theorem.CaseStudies.SF.VFA.ExtractCaseStudy.Z_leb_reflect.prove,search,closed,other_or_unreported,948429639,938378910
sf.lean.VFA.09-ExtractCaseStudy.theorem.CaseStudies.SF.VFA.ExtractCaseStudy.Z_ltb_reflect.prove,committed,closed,other_or_unreported,764798853,754538869
sf.lean.VFA.09-ExtractCaseStudy.theorem.CaseStudies.SF.VFA.ExtractCaseStudy.Z_ltb_reflect.prove,search,closed,other_or_unreported,762234229,757649900
sf.lean.VFA.09-ExtractCaseStudy.theorem.CaseStudies.SF.VFA.ExtractCaseStudy.ins_int_perm.prove,committed,completed_discovery_failure,ambient_resource_limit,21200426916,
sf.lean.VFA.09-ExtractCaseStudy.theorem.CaseStudies.SF.VFA.ExtractCaseStudy.ins_int_perm.prove,search,closed,other_or_unreported,6913885585,7289482251
sf.lean.VFA.09-ExtractCaseStudy.theorem.CaseStudies.SF.VFA.ExtractCaseStudy.ins_int_sorted.prove,committed,completed_discovery_failure,ambient_resource_limit,18105567352,
sf.lean.VFA.09-ExtractCaseStudy.theorem.CaseStudies.SF.VFA.ExtractCaseStudy.ins_int_sorted.prove,search,completed_discovery_failure,ambient_resource_limit,18154456518,
sf.lean.VFA.09-ExtractCaseStudy.theorem.CaseStudies.SF.VFA.ExtractCaseStudy.int_leb_reflect.prove,committed,closed,other_or_unreported,9264827,8315164
sf.lean.VFA.09-ExtractCaseStudy.theorem.CaseStudies.SF.VFA.ExtractCaseStudy.int_leb_reflect.prove,search,closed,other_or_unreported,8164393,8454361
sf.lean.VFA.09-ExtractCaseStudy.theorem.CaseStudies.SF.VFA.ExtractCaseStudy.int_ltb_reflect.prove,committed,closed,other_or_unreported,10751113,10160037
sf.lean.VFA.09-ExtractCaseStudy.theorem.CaseStudies.SF.VFA.ExtractCaseStudy.int_ltb_reflect.prove,search,closed,other_or_unreported,9769972,11038830
sf.lean.VFA.09-ExtractCaseStudy.theorem.CaseStudies.SF.VFA.ExtractCaseStudy.lookup_empty.prove,committed,closed,other_or_unreported,5346725,4923372
sf.lean.VFA.09-ExtractCaseStudy.theorem.CaseStudies.SF.VFA.ExtractCaseStudy.lookup_empty.prove,search,closed,other_or_unreported,4903692,4898169
sf.lean.VFA.09-ExtractCaseStudy.theorem.CaseStudies.SF.VFA.ExtractCaseStudy.lookup_insert_eq.prove,committed,completed_discovery_failure,ambient_resource_limit,21954848638,
sf.lean.VFA.09-ExtractCaseStudy.theorem.CaseStudies.SF.VFA.ExtractCaseStudy.lookup_insert_eq.prove,search,closed,other_or_unreported,7419074074,6897137114
sf.lean.VFA.09-ExtractCaseStudy.theorem.CaseStudies.SF.VFA.ExtractCaseStudy.lookup_insert_neq.prove,committed,completed_discovery_failure,ambient_resource_limit,21994122492,
sf.lean.VFA.09-ExtractCaseStudy.theorem.CaseStudies.SF.VFA.ExtractCaseStudy.lookup_insert_neq.prove,search,completed_discovery_failure,ambient_resource_limit,21046298993,
sf.lean.VFA.09-ExtractCaseStudy.theorem.CaseStudies.SF.VFA.ExtractCaseStudy.sort_int_correct.prove,committed,closed,other_or_unreported,15164237,17911212
sf.lean.VFA.09-ExtractCaseStudy.theorem.CaseStudies.SF.VFA.ExtractCaseStudy.sort_int_correct.prove,search,closed,other_or_unreported,13300796,13572724
sf.lean.VFA.09-ExtractCaseStudy.theorem.CaseStudies.SF.VFA.ExtractCaseStudy.sort_int_perm.prove,committed,completed_discovery_failure,ambient_resource_limit,22222994993,
sf.lean.VFA.09-ExtractCaseStudy.theorem.CaseStudies.SF.VFA.ExtractCaseStudy.sort_int_perm.prove,search,completed_discovery_failure,ambient_resource_limit,21796010243,
sf.lean.VFA.09-ExtractCaseStudy.theorem.CaseStudies.SF.VFA.ExtractCaseStudy.sort_int_sorted.prove,committed,completed_discovery_failure,ambient_resource_limit,25056711807,
sf.lean.VFA.09-ExtractCaseStudy.theorem.CaseStudies.SF.VFA.ExtractCaseStudy.sort_int_sorted.prove,search,closed,other_or_unreported,4729629216,4090513998
sf.lean.VFA.10-RedblackCaseStudy.example.anonymous.L232.prove,committed,closed,other_or_unreported,9958267,10085242
sf.lean.VFA.10-RedblackCaseStudy.example.anonymous.L232.prove,search,closed,other_or_unreported,10057367,12056122
sf.lean.VFA.10-RedblackCaseStudy.example.anonymous.L236.prove,committed,closed,other_or_unreported,10558079,10390255
sf.lean.VFA.10-RedblackCaseStudy.example.anonymous.L236.prove,search,closed,other_or_unreported,10595539,11986471
sf.lean.VFA.10-RedblackCaseStudy.theorem.CaseStudies.SF.VFA.RedblackCaseStudy.ForallT_greater.prove,committed,closed,other_or_unreported,74821371,73835102
sf.lean.VFA.10-RedblackCaseStudy.theorem.CaseStudies.SF.VFA.RedblackCaseStudy.ForallT_greater.prove,search,closed,other_or_unreported,75742767,108963626
sf.lean.VFA.10-RedblackCaseStudy.theorem.CaseStudies.SF.VFA.RedblackCaseStudy.ForallT_imp.prove,committed,closed,other_or_unreported,2365253250,2361166847
sf.lean.VFA.10-RedblackCaseStudy.theorem.CaseStudies.SF.VFA.RedblackCaseStudy.ForallT_imp.prove,search,closed,other_or_unreported,186477368,233458330
sf.lean.VFA.10-RedblackCaseStudy.theorem.CaseStudies.SF.VFA.RedblackCaseStudy.ForallT_less.prove,committed,closed,other_or_unreported,175497728,174709792
sf.lean.VFA.10-RedblackCaseStudy.theorem.CaseStudies.SF.VFA.RedblackCaseStudy.ForallT_less.prove,search,closed,other_or_unreported,177843595,218295248
sf.lean.VFA.10-RedblackCaseStudy.theorem.CaseStudies.SF.VFA.RedblackCaseStudy.RB_black_node_black_parent.prove,committed,closed,other_or_unreported,843287691,858109251
sf.lean.VFA.10-RedblackCaseStudy.theorem.CaseStudies.SF.VFA.RedblackCaseStudy.RB_black_node_black_parent.prove,search,closed,other_or_unreported,961994755,840354205
sf.lean.VFA.10-RedblackCaseStudy.theorem.CaseStudies.SF.VFA.RedblackCaseStudy.RB_black_node_black_parent₂.prove,committed,closed,other_or_unreported,205249743,202662201
sf.lean.VFA.10-RedblackCaseStudy.theorem.CaseStudies.SF.VFA.RedblackCaseStudy.RB_black_node_black_parent₂.prove,search,closed,other_or_unreported,202776491,206737315
sf.lean.VFA.10-RedblackCaseStudy.theorem.CaseStudies.SF.VFA.RedblackCaseStudy.RB_black_to_Nearly_of_not_empty.prove,committed,completed_discovery_failure,ambient_resource_limit,24201559699,
sf.lean.VFA.10-RedblackCaseStudy.theorem.CaseStudies.SF.VFA.RedblackCaseStudy.RB_black_to_Nearly_of_not_empty.prove,search,completed_discovery_failure,ambient_resource_limit,21065313040,
sf.lean.VFA.10-RedblackCaseStudy.theorem.CaseStudies.SF.VFA.RedblackCaseStudy.RB_black_to_red_of_not_red_root.prove,committed,closed,other_or_unreported,12310156551,12406823159
sf.lean.VFA.10-RedblackCaseStudy.theorem.CaseStudies.SF.VFA.RedblackCaseStudy.RB_black_to_red_of_not_red_root.prove,search,completed_discovery_failure,ambient_resource_limit,19613284148,
sf.lean.VFA.10-RedblackCaseStudy.theorem.CaseStudies.SF.VFA.RedblackCaseStudy.RB_blacken_parent.prove,committed,closed,other_or_unreported,4853719861,4664093817
sf.lean.VFA.10-RedblackCaseStudy.theorem.CaseStudies.SF.VFA.RedblackCaseStudy.RB_blacken_parent.prove,search,closed,other_or_unreported,11535282825,11000208953
sf.lean.VFA.10-RedblackCaseStudy.theorem.CaseStudies.SF.VFA.RedblackCaseStudy.RB_blacken_root.prove,committed,completed_discovery_failure,ambient_resource_limit,19329469598,
sf.lean.VFA.10-RedblackCaseStudy.theorem.CaseStudies.SF.VFA.RedblackCaseStudy.RB_blacken_root.prove,search,completed_discovery_failure,ambient_resource_limit,17912919747,
sf.lean.VFA.10-RedblackCaseStudy.theorem.CaseStudies.SF.VFA.RedblackCaseStudy.RB_height_bound.prove,committed,completed_discovery_failure,ambient_resource_limit,17780493999,
sf.lean.VFA.10-RedblackCaseStudy.theorem.CaseStudies.SF.VFA.RedblackCaseStudy.RB_height_bound.prove,search,completed_discovery_failure,ambient_resource_limit,18135799566,
sf.lean.VFA.10-RedblackCaseStudy.theorem.CaseStudies.SF.VFA.RedblackCaseStudy.RB_mindepth_bound.prove,committed,completed_discovery_failure,ambient_resource_limit,18088336079,
sf.lean.VFA.10-RedblackCaseStudy.theorem.CaseStudies.SF.VFA.RedblackCaseStudy.RB_mindepth_bound.prove,search,completed_discovery_failure,ambient_resource_limit,17772855296,
sf.lean.VFA.10-RedblackCaseStudy.theorem.CaseStudies.SF.VFA.RedblackCaseStudy.RB_red_root_children_black.prove,committed,closed,other_or_unreported,11755255482,10395954119
sf.lean.VFA.10-RedblackCaseStudy.theorem.CaseStudies.SF.VFA.RedblackCaseStudy.RB_red_root_children_black.prove,search,closed,other_or_unreported,6378482350,6549291386
sf.lean.VFA.10-RedblackCaseStudy.theorem.CaseStudies.SF.VFA.RedblackCaseStudy.all_elements_balance.prove,committed,closed,other_or_unreported,6084581640,10731639165
sf.lean.VFA.10-RedblackCaseStudy.theorem.CaseStudies.SF.VFA.RedblackCaseStudy.all_elements_balance.prove,search,closed,other_or_unreported,4705513315,5152234100
sf.lean.VFA.10-RedblackCaseStudy.theorem.CaseStudies.SF.VFA.RedblackCaseStudy.all_elements_balance_node.prove,committed,closed,other_or_unreported,3439052250,3493368764
sf.lean.VFA.10-RedblackCaseStudy.theorem.CaseStudies.SF.VFA.RedblackCaseStudy.all_elements_balance_node.prove,search,closed,other_or_unreported,4721477875,4887693619
sf.lean.VFA.10-RedblackCaseStudy.theorem.CaseStudies.SF.VFA.RedblackCaseStudy.all_elements_balance_node_from_eq.prove,committed,closed,other_or_unreported,494970401,482552344
sf.lean.VFA.10-RedblackCaseStudy.theorem.CaseStudies.SF.VFA.RedblackCaseStudy.all_elements_balance_node_from_eq.prove,search,closed,other_or_unreported,444176133,488160768
sf.lean.VFA.10-RedblackCaseStudy.theorem.CaseStudies.SF.VFA.RedblackCaseStudy.all_elements_ins.prove,committed,closed,other_or_unreported,10687926928,10910258560
sf.lean.VFA.10-RedblackCaseStudy.theorem.CaseStudies.SF.VFA.RedblackCaseStudy.all_elements_ins.prove,search,closed,other_or_unreported,2300843326,2600149400
sf.lean.VFA.10-RedblackCaseStudy.theorem.CaseStudies.SF.VFA.RedblackCaseStudy.all_elements_insert.prove,committed,closed,other_or_unreported,28238619,28320092
sf.lean.VFA.10-RedblackCaseStudy.theorem.CaseStudies.SF.VFA.RedblackCaseStudy.all_elements_insert.prove,search,closed,other_or_unreported,27933288,27738555
sf.lean.VFA.10-RedblackCaseStudy.theorem.CaseStudies.SF.VFA.RedblackCaseStudy.all_elements_insert_eq_ins.prove,committed,closed,other_or_unreported,20494366,19984923
sf.lean.VFA.10-RedblackCaseStudy.theorem.CaseStudies.SF.VFA.RedblackCaseStudy.all_elements_insert_eq_ins.prove,search,closed,other_or_unreported,20123785,20157264
sf.lean.VFA.10-RedblackCaseStudy.theorem.CaseStudies.SF.VFA.RedblackCaseStudy.all_elements_make_black.prove,committed,closed,other_or_unreported,581398045,603174510
sf.lean.VFA.10-RedblackCaseStudy.theorem.CaseStudies.SF.VFA.RedblackCaseStudy.all_elements_make_black.prove,search,closed,other_or_unreported,1295947634,1473201902
sf.lean.VFA.10-RedblackCaseStudy.theorem.CaseStudies.SF.VFA.RedblackCaseStudy.balanceP.prove,committed,closed,other_or_unreported,2865762169,2817462756
